Numero Ordem,Cod Operador,Produto,Ocorrência,Inicio,Fim,Qtd Produzida,Qtd Rejeitada
8133,6,1GB Digital Voice Recorder Pen E100 Pink,,16.12.2021 11:36:48,16.12.2021 11:50:29,201,0
8144,10,Hand Games for Office worker L28 Black,,19.12.2021 09:21:35,19.12.2021 09:51:57,0,0
8144,3,Hand Games for Office worker L28 Black,,21.12.2021 13:53:36,21.12.2021 13:59:08,0,0
8144,5,Hand Games for Office worker L28 Black,,19.12.2021 07:38:29,19.12.2021 08:19:22,340,0
8032,4,Home Theater System 2.1 Channel E1220 Brown,,15.12.2021 07:53:11,15.12.2021 08:33:25,179,0
8145,3,RETURN OF ARCADE ANNIVERSARY EDITION 2009 E176,,19.12.2021 08:27:18,19.12.2021 08:42:40,22,0
8146,9,Home Theater System 2.1 Channel E1220 Brown,,23.12.2021 10:25:58,23.12.2021 10:31:34,0,0
8146,10,Home Theater System 2.1 Channel E1220 Brown,Controle de Qualidade,22.12.2021 16:23:57,22.12.2021 16:26:42,0,0
8146,5,Home Theater System 2.1 Channel E1220 Brown,,22.12.2021 08:38:49,22.12.2021 08:52:33,138,0
8147,5,MechWarrior 4: Vengeance X800,Preparação de Máquina,23.12.2021 14:00:40,23.12.2021 14:06:21,0,0
8147,5,MechWarrior 4: Vengeance X800,,18.12.2021 07:02:38,18.12.2021 07:05:30,0,0
8147,6,MechWarrior 4: Vengeance X800,,18.12.2021 14:10:10,18.12.2021 16:03:44,33,0
8148,9,Wireless Transmitter and Bluetooth Headphones X250 Silver,,23.12.2021 09:26:29,23.12.2021 09:52:24,0,0
8148,8,Wireless Transmitter and Bluetooth Headphones X250 Silver,,17.12.2021 07:08:41,17.12.2021 07:14:02,0,0
8148,6,Wireless Transmitter and Bluetooth Headphones X250 Silver,,21.12.2021 11:48:37,21.12.2021 12:04:16,285,0
8149,4,Flight Simulator X 2008 E133,,17.12.2021 11:48:28,17.12.2021 12:33:39,0,0
8149,10,Flight Simulator X 2008 E133,,21.12.2021 09:15:41,21.12.2021 09:21:26,0,0
8149,3,Flight Simulator X 2008 E133,Preparação de Máquina,17.12.2021 13:03:38,17.12.2021 13:14:03,228,0
8150,5,1GB Pulse Smart pen E50 Silver,,17.12.2021 15:29:13,17.12.2021 17:10:03,152,19
8151,4,Dungeon Siege: Legends of Aranna 2009 E146,,18.12.2021 16:00:46,18.12.2021 16:14:12,140,0
8152,4,Stereo Bluetooth Headphones New Generation M370 Black,,22.12.2021 15:39:01,22.12.2021 16:14:34,0,0
8152,10,Stereo Bluetooth Headphones New Generation M370 Black,,20.12.2021 10:11:16,20.12.2021 10:16:42,0,0
8152,4,Stereo Bluetooth Headphones New Generation M370 Black,,22.12.2021 11:42:08,22.12.2021 12:32:31,164,0
8153,9,Home Theater System 4.1 Channel M1400 Black,,17.12.2021 10:13:00,17.12.2021 10:43:44,0,0
8153,7,Home Theater System 4.1 Channel M1400 Black,,19.12.2021 14:11:11,19.12.2021 14:16:52,0,0
8153,,home theater system 4.1 channel m1400 black,Preparação de Máquina,23.12.2021 15:57:36,23.12.2021 16:23:13,79,0
8154,4,Rise of Nations E112,,18.12.2021 12:07:11,18.12.2021 12:55:42,373,0
8155,10,Home Theater System 5.1 Channel M1500 White,,19.12.2021 08:46:10,19.12.2021 09:31:45,387,0
8156,7,Rise of Nations: Thrones and Patriots M320,,20.12.2021 12:48:40,20.12.2021 12:59:23,0,0
8156,3,Rise of Nations: Thrones and Patriots M320,,21.12.2021 07:12:34,21.12.2021 07:14:48,0,0
8156,2,Rise of Nations: Thrones and Patriots M320,,23.12.2021 13:40:39,23.12.2021 14:39:22,312,0
8157,3,DVD M330 Black,,24.12.2021 07:45:59,24.12.2021 11:16:34,275,34
8157,10,DVD M330 Black,,18.12.2021 15:27:56,18.12.2021 18:28:33,275,0
8158,4,Home Theater System 5.1 Channel M1530 Black,,20.12.2021 17:12:37,20.12.2021 17:15:15,0,0
8158,6,Home Theater System 5.1 Channel M1530 Black,Controle de Qualidade,23.12.2021 16:55:03,23.12.2021 18:08:36,312,0
8158,9,HOME THEATER SYSTEM 5.1 CHANNEL M1530 BLACK,,18.12.2021 12:40:19,18.12.2021 16:40:51,312,0
8158,6,Home Theater System 5.1 Channel M1530 Black,,20.12.2021 10:29:25,20.12.2021 13:30:02,312,0
8159,4,Rise of Nations: Rise of Legends M290,,20.12.2021 09:01:35,20.12.2021 09:04:22,0,0
8159,10,Rise of Nations: Rise of Legends M290,,21.12.2021 13:09:07,21.12.2021 17:09:33,183,0
8159,7,Rise of Nations: Rise of Legends M290,,21.12.2021 15:24:37,21.12.2021 19:05:19,183,0
8159,6,Rise of Nations: Rise of Legends M290,,20.12.2021 13:25:14,20.12.2021 14:41:47,183,0
8160,7,8xDVD E100 Silver,,18.12.2021 17:11:02,18.12.2021 20:51:45,147,0
8160,4,8xDVD E100 Silver,,18.12.2021 11:29:28,18.12.2021 14:30:23,147,0
8161,3,Home Theater System 2.1 Channel M1230 Brown,,22.12.2021 15:27:47,22.12.2021 17:28:20,394,0
8099,3,4GB Video Recording Pen X200 Black,,13.12.2021 14:04:24,13.12.2021 15:44:43,24,0
8162,2,Rise of Nations2009 E152,,19.12.2021 14:52:13,19.12.2021 15:32:55,0,0
8162,6,Rise of Nations2009 E152,,20.12.2021 17:44:09,20.12.2021 17:49:49,0,0
8162,3,Rise of Nations2009 E152,Preparação de Máquina,20.12.2021 16:23:39,20.12.2021 17:24:06,378,0
8070,9,Home Theater System 2.1 Channel E210 Brown,,14.12.2021 14:24:17,14.12.2021 14:39:32,181,0
8070,4,Home Theater System 2.1 Channel E210 Brown,,19.12.2021 16:13:52,19.12.2021 17:34:42,181,0
8163,4,Car Video LCD9.2W X9281 Black,,19.12.2021 14:01:32,19.12.2021 15:02:06,0,0
8163,3,Car Video LCD9.2W X9281 Black,,19.12.2021 13:02:12,19.12.2021 13:17:26,0,0
8151,7,Dungeon Siege: Legends of Aranna 2009 E146,,23.12.2021 09:54:25,23.12.2021 09:59:57,0,0
8151,5,Dungeon Siege: Legends of Aranna 2009 E146,,17.12.2021 16:01:12,17.12.2021 16:03:33,0,0
8151,9,Dungeon Siege: Legends of Aranna 2009 E146,,22.12.2021 17:42:17,22.12.2021 18:05:36,140,0
8123,8,Coffee Maker 12C M1000 Silver,Outros,16.12.2021 10:03:30,16.12.2021 10:24:02,151,0
8164,6,Home Theater System 5.1 Channel M515 Silver,,20.12.2021 14:33:30,20.12.2021 14:48:51,26,0
8165,1,MechWarrior 4 Mach Paks2009 E161,,18.12.2021 16:17:54,18.12.2021 16:38:21,264,0
8166,6,Hand Games for 12-16 boys E60 Yellow,,18.12.2021 10:07:32,18.12.2021 10:23:03,227,0
8167,6,8xDVD E130 Silver,,18.12.2021 16:59:31,18.12.2021 17:13:22,279,0
8126,3,Home Theater System 2.1 Channel M1210 Silver,,18.12.2021 11:58:24,18.12.2021 12:03:51,0,0
8126,3,Home Theater System 2.1 Channel M1210 Silver,,22.12.2021 08:07:26,22.12.2021 09:22:41,399,0
8127,10,Kings & Myths: The Age Collection2009 E147,,19.12.2021 09:23:45,19.12.2021 09:29:14,0,0
8168,5,Home Theater System 4.1 Channel M1400 Black,Controle de Qualidade,19.12.2021 11:55:58,19.12.2021 12:06:41,0,0
8168,4,Home Theater System 4.1 Channel M1400 Black,,20.12.2021 09:48:14,20.12.2021 10:58:37,208,0
8127,5,kings & myths: the age collection2009 e147,,20.12.2021 09:39:44,20.12.2021 10:25:05,339,42
8169,4,Home Theater System 5.1 Channel M515 Silver,,19.12.2021 07:43:14,19.12.2021 07:48:24,0,0
8169,5,Home Theater System 5.1 Channel M515 Silver,,22.12.2021 17:19:23,22.12.2021 18:19:51,384,0
8115,5,Hand Games women M400 Black,,17.12.2021 12:52:07,17.12.2021 15:32:25,373,0
8117,7,Rise of Nations2009 E152,,17.12.2021 17:13:37,17.12.2021 20:08:59,116,0
8170,6,Telephoto Conversion Lens X400 Silver,Preparação de Máquina,19.12.2021 07:21:21,19.12.2021 07:42:15,0,0
8170,4,Telephoto Conversion Lens X400 Silver,,23.12.2021 14:56:06,23.12.2021 15:01:22,0,0
8170,9,Telephoto Conversion Lens X400 Silver,,19.12.2021 12:51:59,19.12.2021 14:42:28,209,0
8080,10,Wireless Bluetooth Stereo Headphones M170 White,Peça Danificada,17.12.2021 08:29:36,17.12.2021 08:50:09,0,0
8080,10,Wireless Bluetooth Stereo Headphones M170 White,,15.12.2021 16:17:36,15.12.2021 16:23:04,0,0
8080,8,Wireless Bluetooth Stereo Headphones M170 White,,14.12.2021 16:05:39,14.12.2021 16:41:15,232,29
8080,9,Wireless Bluetooth Stereo Headphones M170 White,Preparação de Máquina,19.12.2021 10:16:01,19.12.2021 12:46:31,232,0
8117,5,Rise of Nations2009 E152,Controle de Qualidade,22.12.2021 14:49:03,22.12.2021 19:49:15,116,0
8171,2,DVD M320 Silver,,22.12.2021 15:13:49,22.12.2021 15:19:36,235,0
8154,3,Rise of Nations E112,,22.12.2021 17:08:18,22.12.2021 17:13:53,0,0
8154,3,Rise of Nations E112,Controle de Qualidade,19.12.2021 12:21:53,19.12.2021 12:24:26,0,0
8154,10,Rise of Nations E112,,24.12.2021 09:03:27,24.12.2021 09:52:11,373,0
8155,2,Home Theater System 5.1 Channel M1500 White,,18.12.2021 12:27:30,18.12.2021 13:03:24,0,0
8155,9,Home Theater System 5.1 Channel M1500 White,,21.12.2021 16:18:11,21.12.2021 16:23:44,0,0
8150,7,1GB Pulse Smart pen E50 Silver,,20.12.2021 07:44:41,20.12.2021 08:10:04,0,0
8155,8,Home Theater System 5.1 Channel M1500 White,,20.12.2021 15:38:09,20.12.2021 16:09:00,387,
8150,8,1GB Pulse Smart pen E50 Silver,Controle de Qualidade,23.12.2021 11:29:54,23.12.2021 11:35:07,0,0
8150,1,1GB Pulse Smart pen E50 Silver,,18.12.2021 16:47:42,18.12.2021 17:18:35,152,0
8172,9,Home Theater System 5.1 Channel M1500 Silver,,19.12.2021 08:31:03,19.12.2021 08:46:29,0,0
8172,8,Home Theater System 5.1 Channel M1500 Silver,,20.12.2021 14:40:42,20.12.2021 14:46:12,0,0
8172,6,Home Theater System 5.1 Channel M1500 Silver,,19.12.2021 15:44:38,19.12.2021 17:44:55,254,0
8172,8,Home Theater System 5.1 Channel M1500 Silver,,18.12.2021 10:16:10,18.12.2021 11:06:50,254,0
7859,5,180 CFM Vertical Discharge Fan X450 Black,Preparação de Máquina,20.11.2021 07:17:28,20.11.2021 11:18:16,116,0
7859,4,180 CFM Vertical Discharge Fan X450 Black,,21.11.2021 15:30:14,21.11.2021 18:51:02,116,0
8141,7,DVD M330 Black,,16.12.2021 13:10:07,16.12.2021 14:35:49,255,0
8171,,DVD M320 SILVER,,18.12.2021 16:35:45,18.12.2021 16:55:59,,0
8116,3,Hand Games women M40 Black,,17.12.2021 17:39:50,17.12.2021 20:00:39,212,0
8171,2,DVD M320 Silver,,21.12.2021 11:12:20,21.12.2021 11:17:54,0,0
8171,2,DVD M320 Silver,,19.12.2021 07:33:18,19.12.2021 10:13:40,235,0
8171,2,DVD M320 Silver,Controle de Qualidade,24.12.2021 12:43:20,24.12.2021 12:53:44,235,0
8171,9,DVD M320 Silver,,18.12.2021 14:55:40,18.12.2021 15:16:17,235,0
8173,7,Home Theater System 2.1 Channel E211 Silver,Controle de Qualidade,22.12.2021 15:13:06,22.12.2021 16:13:23,0,0
8173,1,Home Theater System 2.1 Channel E211 Silver,,22.12.2021 16:28:42,22.12.2021 16:34:34,0,0
8173,7,Home Theater System 2.1 Channel E211 Silver,,23.12.2021 15:32:58,23.12.2021 16:38:48,216,27
8174,4,Flight Simulator X Acceleration Expansion Pack 2009 E128,,18.12.2021 13:59:57,18.12.2021 14:05:41,0,0
8174,6,flight simulator x acceleration expansion pack 2009 e128,,19.12.2021 14:40:07,19.12.2021 15:25:35,140,0
8175,5,DVD 7-Inch Player Portable E200 Silver,,21.12.2021 14:22:24,21.12.2021 14:32:56,0,0
8175,10,DVD 7-Inch Player Portable E200 Silver,,19.12.2021 09:33:59,19.12.2021 09:39:21,0,0
8175,4,DVD 7-Inch Player Portable E200 Silver,,18.12.2021 09:13:40,18.12.2021 10:09:18,390,0
8176,9,2GB Pulse Smart pen M100 Silver,,23.12.2021 13:40:22,23.12.2021 13:45:58,0,0
8176,9,2GB Pulse Smart pen M100 Silver,,18.12.2021 10:43:58,18.12.2021 11:14:36,384,0
8130,6,Zoo Tycoon 2 E108,,21.12.2021 07:50:00,21.12.2021 10:30:38,141,0
8157,4,DVD M330 Black,,19.12.2021 17:33:04,19.12.2021 22:33:41,275,0
8157,7,DVD M330 Black,,23.12.2021 11:39:41,23.12.2021 15:40:02,275,0
8158,5,Home Theater System 5.1 Channel M1530 Black,,20.12.2021 11:17:31,20.12.2021 14:52:49,312,0
8159,8,Rise of Nations: Rise of Legends M290,,24.12.2021 12:15:33,24.12.2021 15:55:54,183,0
8160,9,8xDVD E100 Silver,,22.12.2021 11:26:35,22.12.2021 16:26:45,147,0
8160,10,8xDVD E100 Silver,,24.12.2021 16:35:54,24.12.2021 20:36:29,147,0
8157,2,DVD M330 Black,,18.12.2021 13:52:27,18.12.2021 18:52:57,275,0
8157,6,DVD M330 Black,,18.12.2021 08:31:03,18.12.2021 12:31:41,275,0
8160,4,8xDVD E100 Silver,,21.12.2021 09:22:10,21.12.2021 13:22:31,147,0
8160,7,8xDVD E100 Silver,Controle de Qualidade,23.12.2021 10:44:49,23.12.2021 15:45:36,147,0
8149,7,Flight Simulator X 2008 E133,,18.12.2021 11:02:15,18.12.2021 16:02:31,228,0
8149,5,Flight Simulator X 2008 E133,,19.12.2021 13:11:25,19.12.2021 17:11:41,228,29
8177,10,Age of Empires 2008new M420,Controle de Qualidade,20.12.2021 17:53:22,20.12.2021 18:03:56,0,0
8177,1,AGE OF EMPIRES 2008NEW M420,,19.12.2021 15:10:04,19.12.2021 15:15:28,0,0
8177,8,Age of Empires 2008new M420,,20.12.2021 14:26:35,20.12.2021 15:57:01,329,0
8178,6,DVD M360 Black,Preparação de Máquina,20.12.2021 14:42:43,20.12.2021 14:45:07,0,0
8178,6,DVD M360 Black,Controle de Qualidade,18.12.2021 17:35:31,18.12.2021 17:38:10,0,0
8178,7,DVD M360 Black,,20.12.2021 13:37:03,20.12.2021 14:26:16,25,0
8179,6,"Age of Empires, 2009 E182",,19.12.2021 17:12:46,19.12.2021 17:48:12,0,0
8179,5,"Age of Empires, 2009 E182",,20.12.2021 08:13:20,20.12.2021 08:23:44,0,0
8179,4,"Age of Empires, 2009 E182",Controle de Qualidade,20.12.2021 15:44:29,20.12.2021 16:04:44,17,0
8180,3,2GB Spy Video Recorder Pen M300 Blue,,20.12.2021 10:48:34,20.12.2021 11:19:09,166,21
8181,6,Home Theater System 5.1 Channel M513 Brown,,18.12.2021 15:35:34,18.12.2021 16:16:17,0,0
8181,7,Home Theater System 5.1 Channel M513 Brown,,19.12.2021 15:03:18,19.12.2021 15:13:58,0,0
8181,6,Home Theater System 5.1 Channel M513 Brown,Preparação de Máquina,18.12.2021 14:37:14,18.12.2021 15:02:24,270,0
8156,1,Rise of Nations: Thrones and Patriots M320,,24.12.2021 16:30:51,24.12.2021 17:01:43,312,0
8182,3,Home Theater System 7.1 Channel M1700 Black,,21.12.2021 16:27:15,21.12.2021 16:57:25,227,0
8183,6,Flight Simulator 2009 E179,Preparação de Máquina,21.12.2021 11:47:19,21.12.2021 12:17:43,0,0
8183,4,Flight Simulator 2009 E179,Controle de Qualidade,23.12.2021 17:58:42,23.12.2021 18:04:23,0,0
8183,1,Flight Simulator 2009 E179,,23.12.2021 16:02:12,23.12.2021 17:37:54,296,0
8184,10,Home Theater System 2.1 Channel M1230 Brown,,21.12.2021 09:56:09,21.12.2021 10:11:49,0,0
8184,4,Home Theater System 2.1 Channel M1230 Brown,,25.12.2021 11:31:37,25.12.2021 11:37:00,0,0
8184,3,Home Theater System 2.1 Channel M1230 Brown,,23.12.2021 15:36:25,23.12.2021 17:01:41,143,0
8185,4,wireless bluetooth stereo headphones m270 silver,,19.12.2021 07:08:58,19.12.2021 07:29:31,208,0
8186,1,Macro Zoom Lens X300 White,,19.12.2021 12:08:55,19.12.2021 12:39:23,0,0
8187,7,Hand Games men M30 Silver,,20.12.2021 14:06:08,20.12.2021 14:26:51,0,0
8186,3,Macro Zoom Lens X300 White,,20.12.2021 13:18:11,20.12.2021 13:23:22,0,0
8186,7,Macro Zoom Lens X300 White,,21.12.2021 16:43:49,21.12.2021 17:44:38,108,0
8187,10,Hand Games men M30 Silver,,23.12.2021 07:48:17,23.12.2021 07:53:58,0,0
8099,9,4GB Video Recording Pen X200 Black,,13.12.2021 08:13:03,13.12.2021 11:23:27,24,0
8188,7,Hand Games men M30 Black,Preparação de Máquina,23.12.2021 09:24:02,23.12.2021 14:24:22,24,0
8188,5,Hand Games men M30 Black,,21.12.2021 14:57:41,21.12.2021 18:58:02,24,3
8062,5,Laptop Keyboard X105 Silver,,18.12.2021 15:32:49,18.12.2021 16:23:31,0,0
8062,8,LAPTOP KEYBOARD X105 SILVER,,18.12.2021 17:30:02,18.12.2021 18:20:30,0,0
8062,5,Laptop Keyboard X105 Silver,Controle de Qualidade,15.12.2021 07:08:49,15.12.2021 07:14:04,0,0
8062,7,Laptop Keyboard X105 Silver,,16.12.2021 16:08:58,16.12.2021 18:49:32,346,0
8062,6,Laptop Keyboard X105 Silver,,12.12.2021 12:42:28,12.12.2021 12:58:15,346,0
8163,3,Car Video LCD9.2W X9281 Black,,20.12.2021 09:11:39,20.12.2021 09:27:05,0,0
8163,10,Car Video LCD9.2W X9281 Black,,18.12.2021 17:29:28,18.12.2021 18:45:22,330,0
8189,1,17'' Oscillating Pedestal Fan M125 White,,21.12.2021 14:13:46,21.12.2021 15:38:59,323,0
8189,8,17'' Oscillating Pedestal Fan M125 White,,22.12.2021 12:47:48,22.12.2021 12:53:31,0,0
8190,2,Hand Games for students E40 Black,,22.12.2021 07:30:51,22.12.2021 07:46:44,373,0
8191,3,Zoo Tycoon Marine Mania E120,Preparação de Máquina,20.12.2021 10:10:50,20.12.2021 10:21:24,37,0
8191,,Zoo Tycoon Marine Mania E120,Controle de Qualidade,19.12.2021 13:49:52,19.12.2021 14:00:10,37,0
8192,4,Leather Case - case for digital photo camera X20 Black,,20.12.2021 17:09:18,20.12.2021 17:55:12,179,0
8192,5,Leather Case - case for digital photo camera X20 Black,,21.12.2021 16:07:06,21.12.2021 16:22:32,0,0
8192,3,Leather Case - case for digital photo camera X20 Black,,20.12.2021 10:55:37,20.12.2021 11:00:57,0,0
8193,3,Age of Empires Expansion: The Rise of Rome 2009 E181,,24.12.2021 12:20:18,24.12.2021 12:49:59,266,0
8194,1,8xDVD E120 Silver,,23.12.2021 13:07:32,23.12.2021 14:25:16,220,0
8170,7,Telephoto Conversion Lens X400 Silver,Controle de Qualidade,19.12.2021 07:27:33,19.12.2021 10:43:11,209,0
8170,7,Telephoto Conversion Lens X400 Silver,,20.12.2021 11:43:09,20.12.2021 12:13:30,209,0
8195,10,22xDVD X680 Silver,,23.12.2021 13:51:01,23.12.2021 14:11:34,0,0
8195,1,22xDVD X680 Silver,,25.12.2021 14:23:08,25.12.2021 14:28:24,0,0
8195,10,22xDVD X680 Silver,Controle de Qualidade,20.12.2021 08:30:02,20.12.2021 10:45:16,322,0
8195,8,22xDVD X680 Silver,,19.12.2021 08:54:40,19.12.2021 09:55:15,322,0
8196,9,Lens Adapter M450 Silver,,22.12.2021 13:58:30,22.12.2021 14:13:44,0,0
8196,9,Lens Adapter M450 Silver,,19.12.2021 13:51:35,19.12.2021 13:57:21,0,0
8197,7,32GB Video MP3 Player M3200 Black,,23.12.2021 14:00:23,23.12.2021 14:50:40,280,0
8196,7,Lens Adapter M450 Silver,Preparação de Máquina,21.12.2021 17:28:53,21.12.2021 18:39:43,115,
8198,4,Hand Games for kids E30 Black,,25.12.2021 12:28:39,25.12.2021 12:58:52,0,0
8198,2,Hand Games for kids E30 Black,,25.12.2021 09:45:04,25.12.2021 09:48:38,0,0
8182,9,Home Theater System 7.1 Channel M1700 Black,,19.12.2021 10:15:01,19.12.2021 10:20:46,0,0
8147,7,MechWarrior 4: Vengeance X800,,18.12.2021 09:55:52,18.12.2021 11:26:43,33,0
8182,7,home theater system 7.1 channel m1700 black,,24.12.2021 11:54:14,24.12.2021 12:05:08,0,0
8148,2,Wireless Transmitter and Bluetooth Headphones X250 Silver,Preparação de Máquina,19.12.2021 14:56:23,19.12.2021 15:51:46,285,0
7859,5,180 CFM Vertical Discharge Fan X450 Black,,21.11.2021 10:16:36,21.11.2021 15:17:25,116,0
7859,4,180 CFM Vertical Discharge Fan X450 Black,,18.11.2021 11:21:50,18.11.2021 15:22:32,116,0
8180,8,2GB Spy Video Recorder Pen M300 Blue,,20.12.2021 10:06:48,20.12.2021 10:12:35,0,0
8180,10,2GB Spy Video Recorder Pen M300 Blue,,21.12.2021 07:05:05,21.12.2021 07:10:51,0,0
8180,10,2GB Spy Video Recorder Pen M300 Blue,,19.12.2021 12:25:37,19.12.2021 15:16:20,166,0
8180,4,2GB Spy Video Recorder Pen M300 Blue,,21.12.2021 14:02:15,22.12.2021 11:17:17,166,0
8199,3,Rise of Nations2009 E152,,25.12.2021 10:33:18,25.12.2021 10:39:10,0,0
8199,4,Rise of Nations2009 E152,Controle de Qualidade,19.12.2021 15:12:40,19.12.2021 15:18:10,0,0
8199,2,Rise of Nations2009 E152,,25.12.2021 12:57:10,25.12.2021 13:27:58,229,0
8200,8,Coffee Maker Super-Auto 12C X1250 White,,21.12.2021 11:59:42,21.12.2021 12:44:55,0,0
8200,7,Coffee Maker Super-Auto 12C X1250 White,,24.12.2021 08:58:16,24.12.2021 09:04:03,0,0
8200,3,Coffee Maker Super-Auto 12C X1250 White,,19.12.2021 10:45:59,19.12.2021 13:16:09,159,0
8181,9,Home Theater System 5.1 Channel M513 Brown,,18.12.2021 11:55:32,18.12.2021 15:55:48,270,0
8201,4,Home Theater System 5.1 Channel M1510 Silver,Manutenção Mecânica,19.12.2021 08:28:27,19.12.2021 08:38:40,0,0
8201,1,Home Theater System 5.1 Channel M1510 Silver,Manutenção Mecânica,19.12.2021 09:27:30,19.12.2021 09:28:52,0,0
8201,9,Home Theater System 5.1 Channel M1510 Silver,,22.12.2021 16:55:03,22.12.2021 17:29:38,251,0
8201,4,Home Theater System 5.1 Channel M1510 Silver,,23.12.2021 07:03:30,23.12.2021 08:09:02,0,0
8201,3,Home Theater System 5.1 Channel M1510 Silver,,21.12.2021 07:59:31,21.12.2021 08:30:06,0,0
8201,5,Home Theater System 5.1 Channel M1510 Silver,,22.12.2021 10:48:51,22.12.2021 12:44:23,251,0
8202,4,Rise of Nations E112,,19.12.2021 07:13:52,19.12.2021 08:14:32,0,0
8202,8,Rise of Nations E112,,21.12.2021 14:24:34,21.12.2021 14:30:22,0,0
8202,5,Rise of Nations E112,Preparação de Máquina,22.12.2021 14:46:53,22.12.2021 16:02:03,0,0
8202,9,Rise of Nations E112,,21.12.2021 08:04:24,21.12.2021 09:05:02,67,0
8202,8,Rise of Nations E112,Preparação de Máquina,19.12.2021 11:52:30,19.12.2021 12:33:13,67,0
8203,8,Home Theater System 4.1 Channel M1400 Black,,19.12.2021 16:28:07,19.12.2021 16:34:01,0,0
8203,2,Home Theater System 4.1 Channel M1400 Black,Controle de Qualidade,24.12.2021 08:13:11,24.12.2021 08:15:27,0,0
8203,9,Home Theater System 4.1 Channel M1400 Black,,24.12.2021 11:35:48,24.12.2021 11:39:05,0,0
8203,10,Home Theater System 4.1 Channel M1400 Black,,25.12.2021 17:33:56,25.12.2021 17:52:29,110,0
8203,8,HOME THEATER SYSTEM 4.1 CHANNEL M1400 BLACK,,23.12.2021 11:33:04,23.12.2021 11:35:20,0,0
8203,9,Home Theater System 4.1 Channel M1400 Black,,20.12.2021 13:35:28,20.12.2021 13:46:13,110,0
8204,7,8xDVD E120 Silver,,23.12.2021 09:28:13,23.12.2021 10:08:58,179,0
8205,4,Lens Adapter M450 Silver,Falha Operador,21.12.2021 08:36:31,21.12.2021 08:47:04,155,0
8187,10,Hand Games men M30 Silver,,21.12.2021 12:27:47,21.12.2021 13:08:36,344,0
8206,9,Wireless Bluetooth Stereo Headphones M270 Pink,,20.12.2021 13:27:07,20.12.2021 14:13:02,0,0
8206,2,Wireless Bluetooth Stereo Headphones M270 Pink,Preparação de Máquina,19.12.2021 15:23:02,19.12.2021 16:13:53,0,0
8206,6,Wireless Bluetooth Stereo Headphones M270 Pink,,20.12.2021 07:47:16,20.12.2021 07:52:54,0,0
8206,2,Wireless Bluetooth Stereo Headphones M270 Pink,,25.12.2021 08:10:19,25.12.2021 10:31:07,68,0
8207,1,Home Theater System 5.1 Channel M512 Brown,,24.12.2021 11:38:15,24.12.2021 11:48:56,0,0
8207,10,home theater system 5.1 channel m512 brown,,25.12.2021 08:55:49,25.12.2021 09:01:06,,0
8207,4,Home Theater System 5.1 Channel M512 Brown,Controle de Qualidade,21.12.2021 12:23:36,21.12.2021 12:33:47,247,0
8071,6,Coffee Maker 12C M1000 White,,18.12.2021 11:16:13,18.12.2021 14:06:49,164,0
8208,6,Home Theater System 5.1 Channel M510 Black,,22.12.2021 17:26:35,22.12.2021 17:41:47,0,0
8208,9,Home Theater System 5.1 Channel M510 Black,,21.12.2021 14:18:23,21.12.2021 14:24:02,0,0
8208,8,Home Theater System 5.1 Channel M510 Black,,20.12.2021 10:28:59,20.12.2021 11:14:15,187,0
8209,6,Flight Simulator 2004: A Century of Flight E111,,19.12.2021 08:23:51,19.12.2021 08:49:10,0,0
8209,10,Flight Simulator 2004: A Century of Flight E111,,20.12.2021 13:09:41,20.12.2021 13:15:12,0,0
8209,5,Flight Simulator 2004: A Century of Flight E111,,20.12.2021 13:03:04,20.12.2021 14:13:33,230,0
8210,9,DVD E340 Black,,22.12.2021 09:31:14,22.12.2021 09:51:55,0,0
8210,,DVD E340 Black,Preparação de Máquina,23.12.2021 08:20:15,23.12.2021 08:25:55,0,0
8210,1,DVD E340 Black,,25.12.2021 17:44:18,25.12.2021 18:05:13,342,0
8211,5,MechWarrior 4: Knight E121,,22.12.2021 08:58:07,22.12.2021 09:13:33,351,0
