Data da Compra,Produto,PrecoOriginal,PrecoPago,Fornecedor,Qtd. Comprada,TotalOriginal,TotalPago,CodCliente,Região Destino
1.10.2020,Ar Condicionado,95.0,95.0,Contoso,1.0,95.0,95.0,5.0,Brasil - RJ
1.10.2020,Aparelho de Som,34.0,34.0,Uno Toys,1.0,34.0,34.0,6.0,Brasil - SP
1.10.2020,Ar Condicionado,25.0,25.0,Contoso,5.0,125.0,125.0,2.0,Brasil - ES
1.10.2020,Monitor,126.9,126.9,Southridge Video,5.0,634.5,634.5,8.0,Brasil - SP
1.10.2020,Monitor,126.9,112.94,Southridge Video,1.0,126.9,112.94,3.0,Brasil - SP
1.10.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,8.0,Brasil - SP
1.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,3.0,537.0,537.0,8.0,Brasil - SP
1.10.2020,Alto Falante,179.0,179.0,Proseware,4.0,716.0,716.0,7.0,Brasil - SP
1.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,4.0,716.0,716.0,6.0,Brasil - SP
1.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,1.0,179.0,179.0,,Brasil - AM
1.10.2020,Microondas,569.0,569.0,Litware,1.0,569.0,569.0,2.0,Brasil - SP
1.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,4.0,716.0,716.0,1.0,Brasil - SP
1.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,3.0,537.0,537.0,6.0,Brasil - SP
1.10.2020,Acessórios de TV e Áudio,199.95,199.95,Wide World Importers,1.0,199.95,199.95,3.0,Brasil - RJ
2.10.2020,Gravador,4.99,3.74,Uno Toys,3.0,14.97,11.22,2.0,Brasil - RJ
2.10.2020,CD Música,257.5,257.5,Contoso,3.0,772.5,772.5,8.0,Brasil - ES
2.10.2020,CD Música,257.5,257.5,Contoso,1.0,257.5,257.5,9.0,Brasil - RJ
2.10.2020,CD Música,257.5,257.5,Contoso,5.0,1287.5,1287.5,10.0,Brasil - SP
2.10.2020,Microondas,299.0,299.0,Litware ,3.0,897.0,897.0,10.0,Brasil - RJ
2.10.2020,aparelho de som,70.13,70.13,Uno Toys,1.0,70.13,70.13,9.0,Brasil - MA
2.10.2020,Rádio,16.99,16.99,Southridge Video,5.0,84.95,84.95,8.0,Brasil - RJ
2.10.2020,Rádio,8.99,5.93,Uno Toys,1.0,8.99,5.93,3.0,Brasil - SP
2.10.2020,Ar Condicionado,595.0,481.95,Contoso,5.0,2975.0,2409.75,4.0,Brasil - ES
2.10.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,1.0,Brasil - SP
2.10.2020,Ar Condicionado,25.0,25.0,Contoso,1.0,25.0,25.0,4.0,Brasil - SP
2.10.2020,Rádio,8.99,5.48,Uno Toys,1.0,8.99,5.48,2.0,Brasil - BA
2.10.2020,Rádio,8.99,8.99,Uno Toys,1.0,8.99,8.99,7.0,Brasil - SP
2.10.2020,Rádio,8.99,8.81,Uno Toys,1.0,8.99,8.81,1.0,Brasil - BA
2.10.2020,Gravador,16.89,16.89,Uno Toys,4.0,67.56,67.56,2.0,Brasil - ES
2.10.2020,RÁDIO,8.99,8.99,UNO TOYS,2.0,17.98,17.98,5.0,Brasil - RJ
2.10.2020,Rádio,8.99,8.99,Uno Toys,5.0,44.95,44.95,7.0,Brasil - SP
2.10.2020,Rádio,8.88,8.88,Southridge Video,5.0,44.4,44.4,10.0,Brasil - SP
2.10.2020,Gravador,6.99,4.82,Uno Toys,1.0,6.99,4.82,7.0,Brasil - SP
2.10.2020,Rádio,6.99,6.99,Southridge Video,1.0,6.99,6.99,9.0,Brasil - SP
2.10.2020,Lâmpada,25.0,19.5,Contoso,1.0,25.0,19.5,1.0,Brasil - BA
2.10.2020,Aparelho de Som,89.0,56.96,Uno Toys,5.0,445.0,284.8,2.0,Brasil - ES
2.10.2020,Gravador,6.99,6.71,Uno Toys,1.0,6.99,6.71,1.0,Brasil - SP
2.10.2020,Gravador,8.88,8.17,Southridge Video,1.0,8.88,8.17,3.0,Brasil - SP
2.10.2020,Projetor,126.9,110.4,Southridge Video,1.0,126.9,110.4,7.0,Brasil - SP
2.10.2020,Monitor,126.9,112.94,Southridge Video,1.0,126.9,112.94,10.0,Brasil - SP
2.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - SP
2.10.2020,Projetor,126.9,118.02,Southridge Video,5.0,634.5,590.1,9.0,Brasil - SP
2.10.2020,Projetor,126.9,118.02,Southridge Video,1.0,126.9,118.02,4.0,Brasil - RJ
2.10.2020,Monitor,126.9,126.9,Southridge Video,4.0,507.6,507.6,6.0,Brasil - SP
2.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,10.0,Brasil - SP
3.10.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,6.0,Brasil - RJ
3.10.2020,Rádio,4.98,4.73,Southridge Video,1.0,4.98,4.73,1.0,Brasil - SP
3.10.2020,Rádio,6.99,6.99,Southridge Video,5.0,34.95,34.95,6.0,Brasil - SP
3.10.2020,Gravador,8.88,8.88,Southridge Video,2.0,17.76,17.76,4.0,Brasil - RJ
,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,4.0,Brasil - SP
3.10.2020,Ar Condicionado,595.0,595.0,Contoso,2.0,1190.0,1190.0,4.0,Brasil - SP
3.10.2020,Gravador,8.88,5.68,Southridge Video,1.0,8.88,5.68,9.0,Brasil - RJ
3.10.2020,Rádio,5.39,5.39,Southridge Video,5.0,26.95,26.95,4.0,Brasil - SP
3.10.2020,Rádio,5.39,5.39,Southridge Video,1.0,5.39,5.39,1.0,Brasil - RJ
3.10.2020,Geladeira,329.0,329.0,Southridge Video,5.0,1645.0,1645.0,3.0,Brasil - SP
3.10.2020,Monitor,119.0,119.0,Southridge Video,5.0,595.0,595.0,10.0,Brasil - SP
3.10.2020,Filme DVD,42.99,33.53,Contoso,1.0,42.99,33.53,2.0,Brasil - RJ
3.10.2020,Geladeira,409.0,376.28,Contoso,1.0,409.0,376.28,2.0,Brasil - RJ
3.10.2020,Ventilador,79.79999999999998,79.79999999999998,Uno Toys,3.0,239.4,239.4,1.0,Brasil - SP
3.10.2020,gravador,16.89,11.99,Uno Toys,1.0,16.89,11.99,3.0,Brasil - SP
3.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - ES
3.10.2020,Projetor,126.9,121.82,Southridge Video,5.0,634.5,609.1,10.0,Brasil - RJ
3.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - SP
3.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Wide World Importers,2.0,358.0,358.0,2.0,Brasil - SP
4.10.2020,Rádio,8.99,8.99,Uno Toys,1.0,8.99,8.99,3.0,Brasil - SP
4.10.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,1.0,Brasil - ES
4.10.2020,Ar Condicionado,595.0,452.2,Southridge Video,1.0,595.0,452.2,3.0,Brasil - BA
4.10.2020,Gravador,5.39,5.39,Southridge Video,1.0,5.39,5.39,1.0,Brasil - SP
4.10.2020,Ventilador,32.0,32.0,Uno Toys,1.0,32.0,32.0,5.0,Brasil - RJ
4.10.2020,Gravador,8.99,7.37,Uno Toys,2.0,17.98,14.74,2.0,Brasil - RJ
4.10.2020,Rádio,4.99,4.99,Uno Toys,1.0,4.99,4.99,8.0,Brasil - SP
4.10.2020,Gravador,16.89,16.89,Uno Toys,1.0,16.89,16.89,2.0,Brasil - BA
4.10.2020,Rádio,8.99,8.359999999999998,Uno Toys,1.0,8.99,8.359999999999998,3.0,Brasil - RJ
4.10.2020,Rádio,8.99,8.99,Uno Toys,1.0,8.99,8.99,9.0,Brasil - SP
4.10.2020,Gravador,8.99,8.99,Uno Toys,,8.99,8.99,8.0,Brasil - SP
4.10.2020,Rádio,8.88,7.19,Southridge Video,1.0,8.88,7.19,3.0,Brasil - MA
4.10.2020,Rádio,4.98,3.98,Southridge Video,1.0,4.98,3.98,2.0,Brasil - SP
4.10.2020,Gravador,6.99,6.99,Southridge Video,1.0,6.99,6.99,6.0,Brasil - RJ
4.10.2020,Microondas,269.9,269.9,Litware ,3.0,809.7,809.7,6.0,Brasil - RJ
4.10.2020,Projetor,126.9,78.68,SOUTHRIDGE VIDEO,5.0,634.5,393.4,,Brasil - SP
4.10.2020,Projetor,126.9,126.9,Southridge Video,2.0,253.8,253.8,3.0,Brasil - SP
4.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - ES
4.10.2020,Projetor,126.9,116.75,Southridge Video,4.0,507.6,467.0,4.0,Brasil - SP
4.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - ES
4.10.2020,Monitor,126.9,85.01999999999998,Southridge Video,1.0,126.9,85.01999999999998,1.0,Brasil - SP
4.10.2020,Monitor,126.9,126.9,Southridge Video,2.0,253.8,253.8,6.0,Brasil - RJ
4.10.2020,Microondas,269.9,172.74,Litware ,3.0,809.7,518.22,10.0,Brasil - SP
5.10.2020,Gravador,4.99,3.39,Uno Toys,1.0,4.99,3.39,9.0,Brasil - SP
5.10.2020,Configuração e Serviço de Informática,9.99,9.99,Contoso,1.0,9.99,9.99,6.0,Brasil - RJ
5.10.2020,VENTILADOR,70.13,70.13,Uno Toys,4.0,280.52,280.52,8.0,Brasil - SP
5.10.2020,Geladeira,299.0,299.0,Southridge Video,4.0,1196.0,1196.0,10.0,Brasil - RJ
5.10.2020,Aparelho de Som,89.0,56.07,Uno Toys,3.0,267.0,168.21,2.0,Brasil - ES
5.10.2020,Aparelho de Som,77.68,77.68,Uno Toys,1.0,77.68,77.68,5.0,Brasil - ES
5.10.2020,Rádio,8.88,8.88,Southridge Video,1.0,8.88,8.88,7.0,Brasil - SP
5.10.2020,Aparelho de Som,70.13,57.51,Uno Toys,5.0,350.65,287.55,2.0,Brasil - SP
5.10.2020,Aparelho de Som,99.75,99.75,Uno Toys,1.0,99.75,99.75,7.0,Brasil - MA
5.10.2020,Microondas,699.0,699.0,Litware ,1.0,699.0,699.0,7.0,Brasil - ES
5.10.2020,Microondas,199.0,199.0,Contoso,1.0,199.0,199.0,6.0,Brasil - BA
5.10.2020,Rádio,4.99,4.99,Uno Toys,5.0,24.95,24.95,6.0,Brasil - SP
5.10.2020,gravador,6.99,5.03,Southridge Video,1.0,6.99,5.03,3.0,Brasil - SP
5.10.2020,Gravador,6.99,6.99,Southridge Video,4.0,27.96,27.96,1.0,Brasil - SP
5.10.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,2.0,Brasil - SP
5.10.2020,Lâmpada,595.0,595.0,Southridge Video,1.0,595.0,595.0,7.0,Brasil - ES
5.10.2020,Monitor,126.9,86.29,Southridge Video,1.0,126.9,86.29,5.0,Brasil - SP
5.10.2020,Projetor,126.9,120.56,Southridge Video,1.0,126.9,120.56,4.0,Brasil - SP
5.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - BA
5.10.2020,Geladeira,299.0,299.0,Litware ,1.0,299.0,299.0,3.0,Brasil - SP
5.10.2020,Geladeira,569.0,569.0,Litware,5.0,2845.0,2845.0,7.0,Brasil - RJ
5.10.2020,Geladeira,569.0,483.65,Litware,1.0,569.0,483.65,5.0,Brasil - ES
6.10.2020,Lâmpada,595.0,476.0,Contoso,1.0,595.0,476.0,2.0,Brasil - ES
6.10.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,5.0,Brasil - SP
6.10.2020,Ar Condicionado,595.0,595.0,Contoso,2.0,1190.0,1190.0,8.0,Brasil - RJ
6.10.2020,Lâmpada,25.0,25.0,Contoso,5.0,125.0,125.0,2.0,Brasil - SP
6.10.2020,Gravador,8.88,8.88,Southridge Video,4.0,35.52,35.52,4.0,Brasil - SP
6.10.2020,Rádio,8.88,8.88,Southridge Video,1.0,8.88,8.88,6.0,Brasil - SP
6.10.2020,Rádio,8.88,8.88,Southridge Video,5.0,44.4,44.4,10.0,Brasil - ES
6.10.2020,Gravador,8.88,8.88,Southridge Video,2.0,17.76,17.76,8.0,Brasil - ES
6.10.2020,Gravador,4.99,4.64,Uno Toys,3.0,14.97,13.92,4.0,Brasil - RJ
6.10.2020,Ventilador,70.13,70.13,Uno Toys,3.0,210.39,210.39,6.0,Brasil - ES
6.10.2020,VENTILADOR,70.13,70.13,Uno Toys,3.0,210.39,210.39,1.0,Brasil - ES
6.10.2020,Filmadora,299.23,299.23,Contoso,1.0,299.23,299.23,1.0,Brasil - SP
6.10.2020,Rádio,5.39,3.23,Southridge Video,5.0,26.95,16.15,1.0,Brasil - ES
6.10.2020,Gravador,8.99,8.99,Uno Toys,1.0,8.99,8.99,4.0,Brasil - RJ
6.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - SP
6.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - SP
6.10.2020,Monitor,126.9,86.29,Southridge Video,5.0,634.5,431.45,7.0,Brasil - SP
6.10.2020,Monitor,126.9,126.9,Southridge Video,5.0,634.5,634.5,9.0,Brasil - SP
6.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - RJ
6.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,6.0,Brasil - RJ
6.10.2020,Monitor,126.9,126.9,SOUTHRIDGE VIDEO,1.0,126.9,126.9,5.0,Brasil - RJ
6.10.2020,Acessório para Câmera,326.0,326.0,Proseware,2.0,652.0,652.0,5.0,Brasil - ES
6.10.2020,Geladeira,689.0,689.0,Litware ,1.0,689.0,689.0,3.0,Brasil - SP
6.10.2020,Acessório para Câmera,326.0,326.0,Proseware,2.0,652.0,652.0,6.0,Brasil - ES
7.10.2020,Projetor,56.9,56.9,Southridge Video,1.0,56.9,56.9,5.0,Brasil - SP
7.10.2020,Aparelho de Som,32.0,25.92,Uno Toys,1.0,32.0,25.92,4.0,Brasil - SP
7.10.2020,Aparelho de Som,70.13,46.99,Uno Toys,1.0,70.13,46.99,2.0,Brasil - SP
7.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - RJ
7.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - SP
8.10.2020,Ar Condicionado,25.0,19.5,Contoso,2.0,50.0,39.0,1.0,Brasil - SP
8.10.2020,lâmpada,25.0,22.0,Contoso,5.0,125.0,110.0,2.0,Brasil - SP
8.10.2020,Configuração e Serviço de Informática,9.99,9.99,Contoso,5.0,49.95,49.95,10.0,Brasil - SP
8.10.2020,Configuração e Serviço de Informática,9.99,6.59,Contoso,1.0,9.99,6.59,7.0,Brasil - RJ
8.10.2020,Aparelho de Som,32.0,29.12,Uno Toys,2.0,64.0,58.24,8.0,Brasil - SP
8.10.2020,Aparelho de Som,43.0,31.82,Uno Toys,1.0,43.0,31.82,9.0,Brasil - ES
8.10.2020,Gravador,16.89,16.89,Uno Toys,1.0,16.89,16.89,3.0,Brasil - SP
8.10.2020,Gravador,16.89,15.2,Uno Toys,3.0,50.67,45.6,6.0,Brasil - SP
8.10.2020,Ventilador,70.13,70.13,Uno Toys,3.0,210.39,210.39,7.0,Brasil - SP
8.10.2020,Ventilador,70.13,50.49,Uno Toys,1.0,70.13,50.49,8.0,Brasil - SP
8.10.2020,Geladeira,329.0,263.2,Contoso,4.0,1316.0,1052.8,7.0,Brasil - RJ
8.10.2020,APARELHO DE SOM,43.0,43.0,Uno Toys,1.0,43.0,43.0,,Brasil - SP
8.10.2020,Lâmpada,595.0,595.0,Contoso,4.0,2380.0,2380.0,9.0,Brasil - SP
8.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - SP
8.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,10.0,Brasil - ES
8.10.2020,Projetor,126.9,126.9,Southridge Video,5.0,634.5,634.5,6.0,Brasil - SP
8.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - SP
8.10.2020,Acessórios de TV e Áudio,149.95,149.95,Wide World Importers,1.0,149.95,149.95,1.0,Brasil - MA
9.10.2020,Gravador,4.99,4.99,Uno Toys,2.0,9.98,9.98,7.0,Brasil - RJ
9.10.2020,Microondas,299.0,275.08,Contoso,1.0,299.0,275.08,4.0,Brasil - SP
9.10.2020,Ar Condicionado,595.0,595.0,Contoso,3.0,1785.0,1785.0,10.0,Brasil - RJ
9.10.2020,Rádio,8.99,8.99,Uno Toys,1.0,8.99,8.99,2.0,Brasil - ES
9.10.2020,Rádio,4.99,3.09,Uno Toys,5.0,24.95,15.45,4.0,Brasil - SP
9.10.2020,Rádio,4.99,4.99,Uno Toys,3.0,14.97,14.97,6.0,Brasil - ES
9.10.2020,Rádio,5.39,4.47,Southridge Video,1.0,5.39,4.47,6.0,Brasil - SP
9.10.2020,Microondas,409.0,409.0,Contoso,1.0,409.0,409.0,4.0,Brasil - SP
9.10.2020,Microondas,409.0,294.48,Contoso,1.0,409.0,294.48,2.0,Brasil - BA
9.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,5.0,895.0,895.0,4.0,Brasil - SP
9.10.2020,Microondas,579.0,579.0,Litware ,1.0,579.0,579.0,4.0,Brasil - ES
9.10.2020,Geladeira,889.0,889.0,Contoso,1.0,889.0,889.0,5.0,Brasil - ES
9.10.2020,Geladeira,889.0,702.31,Contoso,3.0,2667.0,2106.93,10.0,Brasil - SP
9.10.2020,Projetor,126.9,126.9,Southridge Video,,126.9,126.9,10.0,Brasil - SP
9.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - SP
9.10.2020,Monitor,126.9,97.71,Southridge Video,2.0,253.8,195.42,8.0,Brasil - ES
9.10.2020,Alto Falante,179.0,125.3,Proseware,5.0,895.0,626.5,1.0,Brasil - SP
9.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,4.0,716.0,716.0,9.0,Brasil - SP
9.10.2020,Fone de Ouvido Bluetooth,179.0,139.62,Wide World Importers,4.0,716.0,558.48,7.0,Brasil - SP
9.10.2020,Alto Falante,179.0,179.0,Wide World Importers,1.0,179.0,179.0,9.0,Brasil - ES
9.10.2020,Geladeira,569.0,569.0,Litware,1.0,569.0,569.0,10.0,Brasil - ES
9.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,1.0,179.0,179.0,5.0,Brasil - SP
10.10.2020,Monitor,69.0,69.0,Southridge Video,3.0,207.0,207.0,2.0,Brasil - ES
,cd música,1475.0,1327.5,CONTOSO,1.0,1475.0,1327.5,8.0,Brasil - RJ
10.10.2020,Aparelho de Som,109.0,109.0,Uno Toys,1.0,109.0,109.0,8.0,Brasil - SP
10.10.2020,Rádio,4.99,4.34,Uno Toys,3.0,14.97,13.02,1.0,Brasil - SP
10.10.2020,Rádio,8.88,8.88,Southridge Video,1.0,8.88,8.88,8.0,Brasil - RJ
10.10.2020,Ar Condicionado,595.0,589.05,Contoso,1.0,595.0,589.05,9.0,Brasil - RJ
10.10.2020,Microondas,579.0,579.0,Litware ,1.0,579.0,579.0,8.0,Brasil - RJ
10.10.2020,Ventilador,43.0,43.0,Uno Toys,5.0,215.0,215.0,1.0,Brasil - SP
10.10.2020,Lâmpada,595.0,398.65,Contoso,1.0,595.0,398.65,6.0,Brasil - RJ
10.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - SP
10.10.2020,Monitor,126.9,126.9,Southridge Video,2.0,253.8,253.8,6.0,Brasil - RJ
10.10.2020,Projetor,126.9,124.36,Southridge Video,5.0,634.5,621.8,8.0,Brasil - SP
10.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - RJ
10.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,10.0,Brasil - SP
10.10.2020,Projetor,126.9,126.9,Southridge Video,4.0,507.6,507.6,10.0,Brasil - SP
10.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,10.0,Brasil - RJ
10.10.2020,Monitor,126.9,111.67,Southridge Video,2.0,253.8,223.34,6.0,Brasil - SP
11.10.2020,Gravador,6.99,6.99,Southridge Video,1.0,6.99,6.99,1.0,Brasil - SP
11.10.2020,Gravador,5.39,5.39,Southridge Video,1.0,5.39,5.39,8.0,Brasil - SP
11.10.2020,Aparelho de Som,64.9,64.9,Uno Toys,4.0,259.6,259.6,2.0,Brasil - AM
11.10.2020,Rádio,8.99,8.99,Uno Toys,4.0,35.96,35.96,9.0,Brasil - ES
11.10.2020,Lâmpada,595.0,595.0,Contoso,3.0,1785.0,1785.0,3.0,Brasil - SP
11.10.2020,Rádio,6.99,6.99,Uno Toys,1.0,6.99,6.99,4.0,Brasil - SP
11.10.2020,Gravador,6.99,5.1,Uno Toys,3.0,20.97,15.3,2.0,Brasil - SP
11.10.2020,Rádio,6.99,6.99,Uno Toys,4.0,27.96,27.96,8.0,Brasil - ES
11.10.2020,Rádio,6.99,6.99,Southridge Video,1.0,6.99,6.99,4.0,Brasil - SP
11.10.2020,Gravador,6.99,6.99,Southridge Video,1.0,6.99,6.99,10.0,Brasil - SP
11.10.2020,Smartphone,228.0,152.76,Proseware,5.0,1140.0,763.7999999999998,3.0,Brasil - SP
11.10.2020,CD Música,1475.0,1106.25,Contoso,3.0,4425.0,3318.75,4.0,Brasil - RJ
11.10.2020,Geladeira,329.0,329.0,Contoso,1.0,329.0,329.0,3.0,Brasil - RJ
11.10.2020,Geladeira,329.0,329.0,Contoso,1.0,329.0,329.0,4.0,Brasil - BA
11.10.2020,VENTILADOR,72.45,43.47,Uno Toys,1.0,72.45,43.47,5.0,Brasil - SP
11.10.2020,Rádio,8.88,5.77,Southridge Video,5.0,44.4,28.85,10.0,Brasil - RJ
11.10.2020,Projetor,126.9,93.91,Southridge Video,4.0,507.6,375.64,7.0,Brasil - ES
11.10.2020,Smartphone,228.0,228.0,Proseware,5.0,1140.0,1140.0,10.0,Brasil - SP
11.10.2020,Smartphone,228.0,223.44,Proseware,5.0,1140.0,1117.2,8.0,Brasil - SP
12.10.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,7.0,Brasil - RJ
12.10.2020,CD Música,1475.0,1475.0,Contoso,1.0,1475.0,1475.0,5.0,Brasil - RJ
12.10.2020,Ar Condicionado,25.0,25.0,Contoso,4.0,100.0,100.0,4.0,Brasil - RJ
12.10.2020,Rádio,4.98,4.03,Southridge Video,2.0,9.96,8.06,8.0,Brasil - SP
12.10.2020,Aparelho de Som,70.13,70.13,Uno Toys,1.0,70.13,70.13,10.0,Brasil - BA
12.10.2020,aparelho de som,32.0,32.0,Uno Toys,1.0,32.0,32.0,,Brasil - SP
12.10.2020,Ventilador,31.39,21.03,Uno Toys,5.0,156.95,105.15,8.0,Brasil - SP
12.10.2020,Aparelho de Som,109.0,74.12,Uno Toys,1.0,109.0,74.12,5.0,Brasil - SP
12.10.2020,Ar Condicionado,595.0,595.0,Contoso,2.0,1190.0,1190.0,9.0,Brasil - SP
12.10.2020,Monitor,126.9,76.14,Southridge Video,3.0,380.7,228.42,2.0,Brasil - ES
12.10.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - RJ
12.10.2020,Geladeira,689.0,613.21,Litware ,1.0,689.0,613.21,3.0,Brasil - RJ
13.10.2020,Ventilador,73.39,72.65999999999998,Uno Toys,1.0,73.39,72.65999999999998,4.0,Brasil - SP
13.10.2020,Ar Condicionado,595.0,595.0,Contoso,3.0,1785.0,1785.0,3.0,Brasil - ES
13.10.2020,Ar Condicionado,595.0,595.0,Contoso,4.0,2380.0,2380.0,10.0,Brasil - RJ
13.10.2020,Rádio,8.99,8.54,UNO TOYS,1.0,8.99,8.54,3.0,Brasil - RJ
13.10.2020,Rádio,4.98,4.98,Southridge Video,1.0,4.98,4.98,4.0,Brasil - RJ
13.10.2020,Microondas,480.0,480.0,Contoso,1.0,480.0,480.0,10.0,Brasil - SP
13.10.2020,Rádio,5.39,5.39,Southridge Video,1.0,5.39,5.39,8.0,Brasil - SP
13.10.2020,Gravador,5.39,5.39,Southridge Video,4.0,21.56,21.56,6.0,Brasil - SP
13.10.2020,Rádio,5.39,5.28,Southridge Video,3.0,16.17,15.84,5.0,Brasil - SP
13.10.2020,Monitor,126.9,123.09,Southridge Video,3.0,380.7,369.27,9.0,Brasil - SP
13.10.2020,Alto Falante,179.0,143.2,Proseware,1.0,179.0,143.2,9.0,Brasil - RJ
13.10.2020,Alto Falante,179.0,157.52,Wide World Importers,1.0,179.0,157.52,5.0,Brasil - RJ
13.10.2020,Alto Falante,179.0,179.0,Proseware,2.0,358.0,358.0,6.0,Brasil - RJ
13.10.2020,ALTO FALANTE,179.0,179.0,Wide World Importers,4.0,716.0,716.0,6.0,Brasil - SP
13.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,1.0,179.0,179.0,4.0,Brasil - ES
13.10.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,1.0,179.0,179.0,2.0,Brasil - RJ
14.10.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,7.0,Brasil - MA
14.10.2020,Rádio,5.39,5.39,Southridge Video,1.0,5.39,5.39,4.0,Brasil - RJ
14.10.2020,Microondas,299.0,299.0,Contoso,1.0,299.0,299.0,5.0,Brasil - MA
14.10.2020,Rádio,8.88,8.88,Southridge Video,1.0,8.88,8.88,1.0,Brasil - RJ
14.10.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,2.0,Brasil - BA
14.10.2020,Ar Condicionado,25.0,17.5,Contoso,1.0,25.0,17.5,7.0,Brasil - SP
14.10.2020,Microondas,329.0,329.0,Contoso,1.0,329.0,329.0,9.0,Brasil - ES
14.10.2020,Aparelho de Som,32.0,32.0,Uno Toys,1.0,32.0,32.0,6.0,Brasil - SP
14.10.2020,Rádio,5.39,5.39,Southridge Video,1.0,5.39,5.39,2.0,Brasil - SP
14.10.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - ES
14.10.2020,Projetor,126.9,93.91,Southridge Video,5.0,634.5,469.55,3.0,Brasil - SP
14.10.2020,Projetor,126.9,126.9,Southridge Video,3.0,380.7,380.7,3.0,Brasil - MA
14.10.2020,Microondas,579.0,579.0,Litware ,1.0,579.0,579.0,7.0,Brasil - ES
14.10.2020,Microondas,299.0,287.04,Litware ,5.0,1495.0,1435.2,2.0,Brasil - ES
14.10.2020,Geladeira,689.0,689.0,Litware ,1.0,689.0,689.0,6.0,Brasil - RJ
15.10.2020,Ventilador,109.0,76.29999999999998,Uno Toys,1.0,109.0,76.29999999999998,9.0,Brasil - SP
15.10.2020,Aparelho de Som,32.0,22.72,Uno Toys,2.0,64.0,45.44,10.0,Brasil - SP
15.10.2020,ar condicionado,595.0,398.65,Contoso,1.0,595.0,398.65,9.0,Brasil - SP
15.10.2020,Ar Condicionado,25.0,25.0,Contoso,5.0,125.0,125.0,4.0,Brasil - SP
15.10.2020,Gravador,5.39,5.39,Southridge Video,1.0,5.39,5.39,4.0,Brasil - MA
15.10.2020,Geladeira,429.0,429.0,Contoso,1.0,429.0,429.0,1.0,Brasil - SP
15.10.2020,Aparelho de Som,43.0,43.0,Uno Toys,1.0,43.0,43.0,5.0,Brasil - SP
15.10.2020,Gravador,5.39,5.39,Southridge Video,,5.39,5.39,9.0,Brasil - SP
